	g_Acetanaerobacterium	g_Acetitomaculum	g_Acidaminococcus	g_Actinomyces	g_Adlercreutzia	g_Aestuariispira	g_Akkermansia	g_Alistipes	g_Allisonella	g_Allobaculum	g_Alloprevotella	g_Anaerofilum	g_Anaerofustis	g_Anaerorhabdus	g_Anaerosporobacter	g_Anaerostipes	g_Anaerotruncus	g_Arcanobacterium	g_Bacteroides	g_Barnesiella	g_Bifidobacterium	g_Bilophila	g_Blautia	g_Butyricicoccus	g_Butyricimonas	g_Butyrivibrio	g_Campylobacter	g_Catabacter	g_Catenibacterium	g_Cerasicoccus	g_Christensenella	g_Citrobacter	g_Cloacibacillus	g_Clostridium_III	g_Clostridium_IV	g_Clostridium_sensu_stricto	g_Clostridium_XlVa	g_Clostridium_XlVb	g_Clostridium_XVIII	g_Collinsella	g_Comamonas	g_Coprobacillus	g_Coprobacter	g_Coprococcus	g_Corynebacterium	g_Defluviitalea	g_Desulfomicrobium	g_Desulfovibrio	g_Dialister	g_Dorea	g_Eggerthella	g_Eggerthia	g_Eisenbergiella	g_Elusimicrobium	g_Enterobacter	g_Enterococcus	g_Enterorhabdus	g_Escherichia.Shigella	g_Ethanoligenens	g_Eubacterium	g_Ezakiella	g_Faecalibacterium	g_Faecalicoccus	g_Faecalitalea	g_Flavonifractor	g_Frondihabitans	g_Fusicatenibacter	g_Fusobacterium	g_Gemella	g_Gemmiger	g_Gordonibacter	g_Gracilibacter	g_Guggenheimella	g_Haemophilus	g_Hafnia	g_Hespellia	g_Holdemanella	g_Holdemania	g_Howardella	g_Hungatella	g_Hydrogenoanaerobacterium	g_Intestinibacter	g_Intestinimonas	g_Lactobacillus	g_Lactococcus	g_Lactonifactor	g_Lautropia	g_Leuconostoc	g_Macellibacteroides	g_Mannheimia	g_Methanobrevibacter	g_Methanomassiliicoccus	g_Methanosphaera	g_Mitsuokella	g_Mogibacterium	g_Murdochiella	g_Neisseria	g_Odoribacter	g_Oligosphaera	g_Olsenella	g_Oscillibacter	g_Oxalobacter	g_Papillibacter	g_Parabacteroides	g_Paraprevotella	g_Parasutterella	g_Parvibacter	g_Parvimonas	g_Pelospora	g_Peptococcus	g_Peptoniphilus	g_Phascolarctobacterium	g_Porphyromonas	g_Prevotella	g_Proteus	g_Pseudobutyrivibrio	g_Pseudoflavonifractor	g_Pseudomonas	g_Raoultella	g_Rikenella	g_Romboutsia	g_Roseburia	g_Rothia	g_Ruminococcus	g_Ruminococcus2	g_Senegalimassilia	g_Slackia	g_Solobacterium	g_Sporobacter	g_Staphylococcus	g_Streptococcus	g_Subdoligranulum	g_Succinatimonas	g_Succiniclasticum	g_Sutterella	g_Terrisporobacter	g_Turicibacter	g_Ureaplasma	g_Vampirovibrio	g_Varibaculum	g_Veillonella	g_Victivallis	g_Weissella	g_Yersinia	uc_c_Alphaproteobacteria	uc_c_Clostridia	uc_c_Deltaproteobacteria	uc_c_Gammaproteobacteria	uc_c_Opitutae	uc_f_Clostridiales_Incertae_Sedis_XIII	uc_f_Coriobacteriaceae	uc_f_Cryomorphaceae	uc_f_Desulfovibrionaceae	uc_f_Enterobacteriaceae	uc_f_Erysipelotrichaceae	uc_f_Lachnospiraceae	uc_f_Peptostreptococcaceae	uc_f_Porphyromonadaceae	uc_f_Prevotellaceae	uc_f_Rhodospirillaceae	uc_f_Rikenellaceae	uc_f_Ruminococcaceae	uc_f_Streptophyta	uc_f_Sutterellaceae	uc_f_Synergistaceae	uc_f_Veillonellaceae	uc_k_Bacteria	uc_o_Bacillales	uc_o_Bacteroidales	uc_o_Burkholderiales	uc_o_Clostridiales	uc_o_Desulfovibrionales	uc_o_Lactobacillales	uc_o_Rhodospirillales	uc_p_Bacteroidetes	uc_p_Firmicutes	uc_p_Lentisphaerae	uc_p_Proteobacteria
19.4	0	0	0	0	0	463072237	0	1111373369	0	0	0	0	0	0	370457789.6	1528138382	0	0	46214609255	138921671.1	0	185228894.8	4028728462	138921671.1	231536118.5	0	0	0	0	0	0	0	0	0	92614447.4	0	1018758921	416765013.3	972451697.7	46307223.7	0	0	0	46307223.7	0	0	0	0	0	879837250.3	0	0	0	0	0	0	0	92614447.4	0	0	0	5973631858	0	0	0	0	1620752830	0	0	231536118.5	0	0	0	0	0	0	0	0	0	0	0	0	92614447.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	370457789.6	0	0	1296602264	0	0	509379460.7	0	1713367277	0	0	0	0	0	46307223.7	0	0	0	0	0	0	0	0	0	3148891212	0	185228894.8	6529318542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185228894.8	0	0	0	0	6112553529	0	0	0	0	0	1620752830	0	0	0	0	0	0	0	0	46307223.7	0	0	0	0	0	0	0
19.5	0	0	0	0	0	1667002525	0	4399034442	0	0	0	0	0	0	879806888.4	5510369459	0	0	29265155445	277833754.2	0	0	5001007576	694584385.6	463056257	0	0	0	0	0	0	0	0	0	601973134.2	0	2917254419	324139379.9	1620696900	3009865671	0	0	138916877.1	231528128.5	0	0	0	0	0	1667002525	0	0	138916877.1	0	0	0	0	0	0	0	0	39128253721	0	0	0	0	2500503788	0	0	694584385.6	0	0	0	0	0	277833754.2	0	92611251.41	0	0	0	0	231528128.5	46305625.7	0	0	0	0	0	0	0	0	0	0	0	0	0	138916877.1	0	0	1250251894	0	0	2037447531	0	972418139.8	0	0	0	0	0	138916877.1	0	0	0	0	0	0	0	0	0	5788203213	0	787195637	7871956370	138916877.1	0	0	0	0	46305625.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	370445005.6	0	0	0	0	13428631454	0	0	0	0	0	4167506313	0	0	0	0	0	0	92611251.41	0	46305625.7	0	0	0	0	0	0	0
19.6	0	0	0	0	0	3056258629	0	2037505752	0	0	0	0	0	0	370455591.3	7084963185	0	0	12965945697	324148642.4	0	92613897.84	4260239301	509376438.1	0	0	0	0	0	0	0	0	0	0	509376438.1	0	4306546249	277841693.5	833525080.5	972445927.3	0	0	0	231534744.6	0	0	0	0	0	1481822365	0	0	0	0	0	0	0	0	0	0	0	27691555453	0	0	0	0	1389208468	0	0	463069489.2	0	0	0	46306948.92	0	185227795.7	0	46306948.92	0	0	0	0	185227795.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277841693.5	0	0	601990335.9	0	0	648297284.9	0	601990335.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6714507593	0	879832029.5	4352853198	0	0	0	46306948.92	0	416762540.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231534744.6	0	0	0	0	10882132996	0	0	0	0	0	3056258629	0	0	0	0	0	0	0	0	138920846.8	0	0	0	0	0	0	0
19.7	0	0	0	0	0	416877559.5	0	1157993221	0	0	0	0	0	0	185278915.3	7040598782	0	0	7318517155	138959186.5	0	185278915.3	1852789153	694795932.5	92639457.66	0	0	0	0	0	0	0	0	0	138959186.5	0	648476203.6	416877559.5	833755118.9	602156474.8	0	0	92639457.66	138959186.5	0	0	0	0	0	1111673492	0	0	0	0	0	0	0	0	0	0	0	22881946042	0	0	0	0	1296952407	0	0	555836746	0	0	0	46319728.83	0	46319728.83	0	0	0	0	0	0	46319728.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138959186.5	0	0	185278915.3	0	0	46319728.83	0	926394576.6	0	0	0	0	0	138959186.5	0	0	0	0	0	0	0	0	0	3844537493	0	602156474.8	3103421832	0	0	0	92639457.66	0	138959186.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138959186.5	0	0	0	0	11672571665	0	0	0	0	0	2547585086	0	0	0	0	0	0	0	0	46319728.83	0	0	0	0	0	0	0
19.8	0	0	0	0	0	740909129.2	0	740909129.2	0	0	0	0	0	0	833522770.3	7918466318	0	0	15512784892	138920461.7	0	0	3426704722	879829590.9	0	0	0	0	0	0	0	0	0	0	416761385.2	0	1944886464	370454564.6	2917329696	3009943337	0	0	0	185227282.3	0	0	0	0	0	2778409234	0	0	0	0	0	0	0	0	0	0	0	28525001473	0	0	0	0	1018750053	0	0	601988667.5	0	0	0	46306820.57	0	231534102.9	0	0	0	0	0	0	46306820.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92613641.15	0	0	324147744	0	0	416761385.2	0	694602308.6	0	0	0	0	0	231534102.9	0	0	0	0	0	0	0	0	0	9678125500	0	1296590976	9400284576	92613641.15	0	0	92613641.15	0	370454564.6	0	0	0	0	0	0	0	0	0	138920461.7	0	0	0	0	0	0	0	0	0	185227282.3	0	0	0	0	10372727809	0	0	0	0	0	4676988878	0	0	0	0	0	0	0	0	92613641.15	0	0	0	0	0	0	0
19.9	0	0	0	0	0	0	0	370556013	0	0	0	0	0	0	416875514.7	2593892091	0	0	15517033046	92639003.26	0	0	1296946046	926390032.6	0	0	0	0	0	0	0	0	0	0	92639003.26	0	2315975081	741112026.1	1019029036	972709534.2	0	0	0	46319501.63	0	0	0	0	0	2038058072	0	0	0	0	0	0	0	0	0	0	0	34600667717	0	0	0	0	694792524.4	0	0	370556013	0	0	0	46319501.63	0	370556013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46319501.63	0	0	185278006.5	0	0	0	0	3103406609	0	0	0	0	0	463195016.3	0	0	0	0	0	0	0	0	0	4354033153	0	2362294583	7920634779	138958504.9	0	0	46319501.63	0	46319501.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	370556013	0	0	0	0	11579875407	0	0	0	0	0	2501253088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.1	0	0	0	0	0	231583822.8	0	463167645.6	0	0	0	0	0	0	138950293.7	277900587.4	0	0	8800185267	46316764.56	0	185267058.3	231583822.8	138950293.7	0	0	0	0	0	0	0	0	0	0	46316764.56	0	880018526.7	138950293.7	46316764.56	231583822.8	0	0	0	46316764.56	0	0	0	0	0	648434703.9	0	0	0	0	0	0	0	0	0	0	0	9587570265	0	0	0	0	185267058.3	0	0	0	0	0	0	0	0	92633529.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46316764.56	0	0	92633529.13	0	0	46316764.56	0	602117939.3	0	0	0	0	0	92633529.13	0	0	0	0	0	0	0	0	0	1574769995	0	1343186172	2037937641	0	0	0	0	0	46316764.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92633529.13	0	0	0	0	1898987347	0	0	0	0	0	694751468.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.11	0	0	0	0	0	555817733.7	0	416863300.3	0	0	0	0	0	0	324227011.3	7040357961	0	0	9495219618	231590722.4	0	46318144.48	3427542691	185272577.9	0	0	0	0	0	0	0	0	0	0	231590722.4	0	2223270935	602135878.2	1621135057	1157953612	0	0	0	231590722.4	0	0	0	0	0	2269589079	0	0	46318144.48	0	0	0	0	0	0	0	0	39555695384	0	0	46318144.48	0	1296908045	0	0	926362889.6	0	0	0	0	0	463181444.8	0	0	0	0	0	0	92636288.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92636288.96	0	0	231590722.4	0	0	231590722.4	0	1667453201	0	0	0	0	0	277908866.9	0	0	0	0	0	0	0	0	0	5558177337	0	1343226190	14173352210	138954433.4	0	0	0	0	46318144.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277908866.9	0	0	0	92636288.96	13571216332	0	0	0	0	0	3427542691	0	0	0	0	0	0	0	0	185272577.9	0	0	0	0	0	0	0
19.12	0	0	0	0	0	10187383110	0	2824683499	0	0	0	0	0	0	324144008.1	11715490577	0	0	36767191771	509369155.5	0	92612573.73	7362699612	648288016.1	138918860.6	0	0	0	0	0	0	0	0	0	509369155.5	0	22088098835	648288016.1	2500539491	324144008.1	0	0	138918860.6	185225147.5	0	0	0	0	0	4862160121	0	0	0	0	0	0	0	0	0	0	0	35331696878	0	0	0	0	1805945188	0	0	1296576032	0	0	0	46306286.87	0	648288016.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	324144008.1	0	0	1157657172	0	0	463062868.7	0	2361620630	0	0	0	0	0	370450294.9	0	0	0	0	0	0	0	0	0	24310800604	0	2269008056	25144313768	138918860.6	0	0	0	0	416756581.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138918860.6	0	0	0	92612573.73	23106837146	0	0	0	0	0	8427744209	0	0	0	0	0	0	0	0	231531434.3	0	0	0	0	0	0	0
19.13	0	0	0	0	0	1204232080	0	926332369.3	0	0	0	0	0	0	509482803.1	5419044361	0	0	26029939579	463166184.7	0	555799421.6	5094828031	370532947.7	231583092.3	0	0	0	0	0	0	0	0	0	92633236.93	0	2871630345	416849566.2	3612696240	1204232080	0	0	185266473.9	416849566.2	0	0	0	0	0	4353762136	0	0	0	0	0	0	0	0	0	0	0	26446789145	0	0	185266473.9	0	1945297976	0	0	833699132.4	0	0	0	0	0	92633236.93	0	92633236.93	0	0	0	0	185266473.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	509482803.1	0	0	880015750.9	0	0	880015750.9	0	5835893927	0	0	0	0	0	92633236.93	0	0	0	0	0	0	0	0	0	6484326585	0	4677978465	18758230479	509482803.1	0	0	46316618.47	0	277899710.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	324216329.3	0	0	0	0	12273903894	0	0	0	0	0	3844279333	0	0	0	0	0	0	0	0	185266473.9	0	0	0	0	0	0	0
19.14	0	0	0	0	0	6297986577	0	555704698	0	0	0	0	0	0	0	1574496644	0	0	10141610738	231543624.2	0	92617449.66	1342953020	46308724.83	185234899.3	0	0	0	0	0	0	0	0	0	46308724.83	0	3797315436	509395973.2	787248322.1	972483221.5	0	0	46308724.83	46308724.83	0	0	0	0	0	1018791946	0	0	0	0	0	0	0	0	0	0	0	19264429530	0	0	46308724.83	0	324161073.8	0	0	185234899.3	46308724.83	0	0	0	0	277852349	0	0	0	0	0	0	92617449.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231543624.2	0	0	185234899.3	0	0	602013422.8	0	602013422.8	0	0	0	0	0	277852349	0	0	0	0	0	0	0	0	0	2361744966	0	926174496.6	6390604027	92617449.66	0	0	0	0	46308724.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231543624.2	0	0	0	0	6946308725	0	0	0	0	0	2130201342	0	0	0	0	0	0	0	0	46308724.83	0	0	0	0	0	0	0
19.15	0	0	0	0	0	1481982865	0	509431609.7	0	0	0	0	0	0	46311964.52	6668922891	0	0	7317290394	231559822.6	0	463119645.2	3102901623	138935893.6	92623929.04	0	0	0	0	0	0	0	0	0	231559822.6	0	1250423042	370495716.1	1250423042	1157799113	0	0	0	92623929.04	0	0	0	0	0	1389358936	0	0	0	0	0	0	0	0	0	0	0	24545341194	0	0	231559822.6	0	1296735007	0	0	463119645.2	0	0	0	0	0	46311964.52	0	0	0	0	0	0	231559822.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92623929.04	0	0	138935893.6	0	0	370495716.1	0	1991414474	0	0	0	0	0	185247858.1	0	0	0	0	0	0	0	0	0	4121764842	0	787303396.8	8984521116	138935893.6	0	0	0	0	46311964.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277871787.1	0	0	0	0	10188632194	0	0	0	0	0	3843893055	0	0	0	0	0	0	0	0	92623929.04	0	0	0	0	0	0	0
19.16	0	0	0	0	0	1435462088	0	694578429.5	0	0	0	0	0	0	324136600.4	6158595408	0	0	17225545051	92610457.26	0	0	2778313718	416747057.7	138915685.9	0	0	0	0	0	0	0	0	0	277831371.8	0	2130040517	601967972.2	2222650974	787188886.7	0	0	0	185220914.5	0	0	0	0	0	3056145090	0	0	0	0	0	0	0	0	0	0	0	26393980320	0	0	0	0	787188886.7	0	0	231526143.2	0	0	0	92610457.26	0	231526143.2	0	0	0	0	0	0	138915685.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231526143.2	0	0	416747057.7	0	0	463052286.3	0	740883658.1	0	0	0	0	0	277831371.8	0	0	0	0	0	0	0	0	0	6158595408	0	231526143.2	12131969902	277831371.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92610457.26	0	0	0	0	9955624156	0	0	0	0	0	3935944434	0	0	0	0	0	0	0	0	92610457.26	0	0	0	0	0	0	0
19.17	0	0	0	0	0	2454907394	0	880061141.1	0	0	0	0	0	0	416871066.8	5095090817	0	0	14775763369	324233052	0	833742133.7	4168710668	648466104	138957022.3	0	0	0	0	0	0	0	0	0	416871066.8	0	1945398312	1157975186	5373004861	3751839601	0	0	92638014.85	370552059.4	0	0	0	0	0	4029753646	0	0	0	0	0	0	0	0	0	0	0	9819629574	0	0	92638014.85	0	1157975186	0	0	648466104	0	0	0	0	0	231595037.1	0	0	0	0	0	0	602147096.5	0	0	0	0	0	0	0	0	0	0	0	92638014.85	0	0	231595037.1	0	0	648466104	0	0	833742133.7	0	2084355334	0	0	0	0	0	324233052	0	0	0	0	0	0	0	0	0	5882513943	0	185276029.7	22835270661	46319007.43	0	0	92638014.85	0	46319007.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1157975186	0	0	0	0	11765027886	0	0	0	0	0	6021470965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.18	0	0	0	0	0	648524024.4	0	231615723	0	0	0	0	0	46323144.6	92646289.2	4493345026	0	0	5929362509	92646289.2	0	92646289.2	1852925784	324262012.2	185292578.4	0	0	0	0	0	0	0	0	0	92646289.2	0	833816602.8	92646289.2	3752174713	972786036.6	0	0	0	46323144.6	0	0	0	0	0	1343371193	0	0	0	0	0	0	0	0	0	0	0	6577886533	0	0	92646289.2	0	370585156.8	0	0	370585156.8	0	0	0	0	0	185292578.4	0	92646289.2	0	0	0	0	46323144.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185292578.4	0	509554590.6	0	0	0	0	0	92646289.2	0	0	0	0	0	0	0	0	46323144.6	787493458.2	0	138969433.8	16907947779	0	0	0	0	0	46323144.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	324262012.2	0	0	0	46323144.6	4076436725	0	0	0	0	0	1621310061	0	0	0	0	0	0	0	0	46323144.6	0	0	0	0	0	0	0
19.19	0	0	0	0	0	21258748456	0	2315767806	0	0	0	0	0	0	138946068.3	972622478.4	0	0	32744956772	1065253191	0	185261424.5	694730341.7	138946068.3	463153561.1	0	0	0	0	0	0	0	0	0	0	0	2362083162	370522848.9	1250514615	231576780.6	0	0	185261424.5	92630712.23	0	0	0	0	0	509468917.2	0	0	0	0	46315356.11	0	0	0	0	0	0	25705022643	0	0	0	0	185261424.5	0	0	138946068.3	0	0	0	46315356.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	416838205	0	0	602099629.5	0	0	324207492.8	0	1111568547	0	0	0	0	0	231576780.6	0	0	0	0	0	0	0	0	0	2454713874	0	370522848.9	3381020996	0	0	0	0	0	138946068.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277892136.7	0	0	0	0	10282009057	0	0	0	0	0	1806298888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.2	0	0	0	0	92617692.24	3287928074	0	1713427306	0	0	0	0	0	0	0	1944971537	0	0	7594650764	277853076.7	0	185235384.5	972485768.5	509397307.3	0	0	0	0	0	0	0	0	0	0	138926538.4	0	926176922.4	185235384.5	1389265384	740941537.9	0	0	0	0	0	0	0	0	0	1435574230	46308846.12	0	0	0	0	0	0	0	0	0	0	39918225355	0	0	0	0	740941537.9	0	0	370470769	0	0	0	0	0	185235384.5	0	46308846.12	0	0	0	0	138926538.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185235384.5	0	0	509397307.3	0	0	416779615.1	0	185235384.5	0	0	0	0	0	231544230.6	0	0	0	0	0	0	0	0	0	1852353845	0	46308846.12	4955046535	92617692.24	0	0	138926538.4	0	46308846.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231544230.6	0	0	0	0	5603370380	0	0	0	0	0	3056383844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.21	0	0	0	0	0	1527968230	0	740833081	0	0	0	0	0	0	92604135.13	4861717094	0	0	10047548662	370416540.5	0	92604135.13	1898384770	185208270.3	46302067.57	0	0	0	0	0	0	0	0	0	1805780635	0	509322743.2	231510337.8	5000623297	1203853757	0	46302067.57	0	185208270.3	0	0	0	0	0	2176197176	46302067.57	0	0	0	0	0	0	0	0	0	0	33939415525	0	0	0	0	972343418.9	0	0	185208270.3	0	0	0	0	0	185208270.3	0	0	0	0	0	0	185208270.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46302067.57	0	0	185208270.3	0	0	324114473	0	416718608.1	0	0	0	0	0	92604135.13	0	0	0	0	0	0	0	0	0	1852082703	0	509322743.2	6204477054	0	0	0	92604135.13	0	416718608.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	648228945.9	0	0	0	0	7825049419	0	0	0	0	0	4120884013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.22	0	0	0	0	0	3009997177	0	2222767146	0	0	0	0	0	0	92615297.74	5695840811	0	0	40241346869	601999435.3	0	277845893.2	8566915041	1065075924	324153542.1	0	0	0	0	0	0	0	0	0	648307084.2	0	3287843070	926152977.4	6575686140	2500613039	0	0	0	740922381.9	0	0	0	0	0	3611996612	0	0	0	0	0	0	0	0	0	0	0	60987173563	0	0	46307648.87	0	4584457238	0	0	833537679.7	0	0	0	0	0	231538244.4	0	46307648.87	0	0	0	0	463076488.7	0	0	0	0	0	0	0	0	0	0	0	46307648.87	0	0	416768839.8	0	0	1389229466	324153542.1	0	463076488.7	0	1759690657	0	0	0	0	0	370461191	0	0	0	0	0	0	0	0	0	13429218173	0	694614733.1	19125058984	92615297.74	0	0	92615297.74	0	463076488.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92615297.74	0	0	0	0	22598132649	0	0	0	0	0	9400452721	0	0	0	0	0	0	0	0	92615297.74	0	0	0	0	0	0	0
19.23	0	0	0	0	0	324074074.1	0	277777777.8	0	0	0	0	0	0	46296296.3	2175925926	0	0	18055555556	231481481.5	92592592.59	231481481.5	1805555556	416666666.7	0	0	0	0	0	0	0	0	0	0	138888888.9	0	833333333.3	138888888.9	648148148.1	509259259.3	0	0	46296296.3	46296296.3	0	0	0	0	0	740740740.7	0	0	0	0	0	0	0	0	0	0	0	5231481481	0	0	0	0	462962963	0	0	138888888.9	0	0	0	138888888.9	0	138888888.9	0	46296296.3	0	0	0	0	92592592.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46296296.3	0	0	138888888.9	0	0	601851851.9	0	2500000000	0	0	0	0	0	185185185.2	0	0	0	0	0	0	0	0	0	3935185185	0	370370370.4	2546296296	92592592.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46296296.3	0	0	0	0	10324074074	0	0	0	0	0	1759259259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.24	0	0	0	0	0	277874785.5	0	833624356.5	0	0	0	0	0	0	555749571	10373991992	0	0	42885341896	277874785.5	138937392.8	0	4029184390	787311892.3	0	0	0	0	0	0	0	0	0	0	787311892.3	0	6761619781	1806186106	7085807030	2963997712	0	0	46312464.25	277874785.5	0	0	0	0	0	5140683532	0	0	0	0	0	0	0	0	0	0	0	74702004836	0	0	0	0	2084060891	0	0	694686963.8	0	0	0	0	0	740999428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	602062035.3	0	0	1018874214	0	0	740999428	0	5418558317	0	0	0	0	0	370499714	0	0	0	0	0	0	0	0	0	13523239561	0	1574623785	19127047735	185249857	0	0	46312464.25	0	92624928.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1991435963	0	0	0	0	32789224689	0	0	0	0	0	9447742707	0	0	0	0	0	0	0	0	46312464.25	0	0	0	0	0	0	0
19.25	0	0	0	0	0	555748523.8	0	1065184671	0	0	0	0	0	0	46312376.98	2315618849	0	0	23943498900	185249507.9	138937130.9	92624753.97	2547180734	324186638.9	138937130.9	0	0	0	0	0	0	0	0	0	648373277.8	0	2732430242	740998031.7	1389371309	1065184671	0	0	46312376.98	185249507.9	0	0	0	0	0	2500868357	0	0	0	0	0	0	0	0	0	0	0	49507930995	0	0	0	0	1343058932	0	0	463123769.8	0	0	0	0	0	231561884.9	0	92624753.97	0	0	0	0	138937130.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138937130.9	0	0	879935162.7	0	0	416811392.8	0	1204121802	0	0	0	0	0	185249507.9	0	0	0	0	0	0	0	0	0	6344795647	0	1620933194	9077225889	185249507.9	0	0	0	0	185249507.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1111497048	0	0	0	0	12874840801	0	0	0	0	0	6622669909	0	0	0	0	0	0	0	0	46312376.98	0	0	0	0	0	0	0
19.26	0	0	0	0	0	509433424.5	0	787306201.6	0	0	0	0	0	0	185248518	3936531008	0	0	32511114911	370497036	0	231560647.5	2269294346	138936388.5	92624259.01	0	0	0	0	0	0	0	0	0	602057683.5	0	3241849065	324184906.5	3612346101	1111491108	0	0	0	92624259.01	0	0	0	0	0	1481988144	0	0	46312129.5	0	0	0	0	0	0	0	0	13939950980	0	0	0	0	1435676015	0	0	231560647.5	0	0	0	138936388.5	0	370497036	0	46312129.5	0	0	0	0	92624259.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277872777	0	0	602057683.5	0	0	370497036	0	1713548792	0	0	0	0	0	185248518	0	0	0	0	0	0	0	0	0	6298449612	0	694681942.5	6391073871	138936388.5	0	0	0	0	92624259.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231560647.5	0	0	0	0	7132067943	0	0	0	0	0	3612346101	0	0	0	0	0	0	0	0	46312129.5	0	0	0	0	0	0	0
19.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
